,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
53,1517417898133884928,1517417898133884928,2022-04-22 10:19:53 CEST,2022-04-22,10:19:53,200,734674933217931265,mujeresaseguir,Mujeres a Seguir,,'Hay que tener una apertura de mente en los modelos educativos' María Rotondo @Telefonica  Aquí te dejamos el enlace para seguirnos en streaming  https://t.co/ABQkBBLKmT #mujerytecnología @Globant @TheBridge_Tech  https://t.co/dB8tF3prJv,es,"[{'screen_name': 'telefonica', 'name': 'telefónica', 'id': '61744008'}, {'screen_name': 'globant', 'name': 'globant', 'id': '23430560'}, {'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",['https://m.youtube.com/watch?v=zeksSxseb6M'],['https://pbs.twimg.com/media/FQ7ziUMWUAEqUqB.jpg'],0,0,2,['mujerytecnología'],[],https://twitter.com/MujeresaSeguir/status/1517417898133884928,False,,1,https://pbs.twimg.com/media/FQ7ziUMWUAEqUqB.jpg,,,,,,,[],,,,
54,1517409914792075264,1517409914792075264,2022-04-22 09:48:10 CEST,2022-04-22,09:48:10,200,734674933217931265,mujeresaseguir,Mujeres a Seguir,,"A día de hoy, el 41 % de las  investigaciones públicas las hacen mujeres. Descubre más datos en numerosas jornada @TheBridge_Tech #mujerytecnología   https://t.co/bNRyoB4h6y  https://t.co/ZBQ4299zQW",es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",['https://youtu.be/nU8POCkzlEQ'],['https://pbs.twimg.com/media/FQ7sRlAX0AUGm8X.jpg'],0,0,0,['mujerytecnología'],[],https://twitter.com/MujeresaSeguir/status/1517409914792075264,False,,1,https://pbs.twimg.com/media/FQ7sRlAX0AUGm8X.jpg,,,,,,,[],,,,
55,1517396691443490816,1517047155030114304,2022-04-22 08:55:37 CEST,2022-04-22,08:55:37,200,15942584,capgemini_es,capgemini_es,,@MujeresaSeguir @Globant @TheBridge_Tech Qué gran panel!,es,[],[],[],0,0,0,[],[],https://twitter.com/Capgemini_ES/status/1517396691443490816,False,,0,,,,,,,,"[{'screen_name': 'MujeresaSeguir', 'name': 'Mujeres a Seguir', 'id': '734674933217931265'}, {'screen_name': 'Globant', 'name': 'Globant', 'id': '23430560'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}]",,,,
56,1517147713254526978,1517147713254526978,2022-04-21 16:26:16 CEST,2022-04-21,16:26:16,200,1162694149956603904,thebridge_tech,The Bridge,,"¿Unimos #psicología, diseño #uxui y #realidadvirtual? La respuesta: SÍ! Te invitamos a la mesa redonda del 28 de abril en @TheBridge_Tech donde trataremos el diseño ux desde el punto de vista del tratamiento de las fobias a través de la #vr. Entradas 👉 https://t.co/JGOpD7p2rO",es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",['https://bit.ly/3MknP11'],[],0,0,0,"['psicología', 'uxui', 'realidadvirtual', 'vr']",[],https://twitter.com/TheBridge_Tech/status/1517147713254526978,False,,0,,,,,,,,[],,,,
57,1517121644682256385,1517047155030114304,2022-04-21 14:42:41 CEST,2022-04-21,14:42:41,200,1360217897008791554,gemmarbar,Gemma R.B.,,@MujeresaSeguir @Globant @TheBridge_Tech Apuntado en la agenda 👌,es,[],[],[],0,0,0,[],[],https://twitter.com/GemmaRBar/status/1517121644682256385,False,,0,,,,,,,,"[{'screen_name': 'MujeresaSeguir', 'name': 'Mujeres a Seguir', 'id': '734674933217931265'}, {'screen_name': 'Globant', 'name': 'Globant', 'id': '23430560'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}]",,,,
58,1517111329374543873,1517111329374543873,2022-04-21 14:01:42 CEST,2022-04-21,14:01:42,200,1162694149956603904,thebridge_tech,The Bridge,,¡Gracias a vosotros!,es,[],[],[],0,0,1,[],[],https://twitter.com/TheBridge_Tech/status/1517111329374543873,False,https://twitter.com/itep_es/status/1517103356346617856,0,,,,,,,,[],,,,
59,1517103356346617856,1517103356346617856,2022-04-21 13:30:01 CEST,2022-04-21,13:30:01,200,220072811,itep_es,ITEP Formación,,"📢Como ya sabéis, antes de #SemanaSanta, nuestro alumnado de la #FPinformática💻 visitaron @TheBridge_Tech. Gracias a su trato hacia #ITEP🔵 y su colaboración os ofrecemos nuevas imágenes de esa actividad‼️ En ellas queda patente el interés de la cita 👌🏻  https://t.co/nt0LFYitDB",es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],"['https://pbs.twimg.com/media/FQyFBGhWUAER-Sx.jpg', 'https://pbs.twimg.com/media/FQyFCgQXwAIi7dl.jpg', 'https://pbs.twimg.com/media/FQyFIAyWQAEN-Tw.jpg', 'https://pbs.twimg.com/media/FQyFUL8X0AAcdwL.jpg']",0,1,4,"['semanasanta', 'fpinformática', 'itep']",[],https://twitter.com/itep_es/status/1517103356346617856,False,,1,https://pbs.twimg.com/media/FQyFBGhWUAER-Sx.jpg,,,,,,,[],,,,
60,1516740060346929153,1516687246241550337,2022-04-20 13:26:24 CEST,2022-04-20,13:26:24,200,91124440,mrentem,Maï R. Entem 👩‍💻🇪🇦🇨🇵🇪🇺🇸🇬🌍🚣‍♀️,,@TheBridge_Tech Otro de los placeres de haber pasado unos meses en esas aulas!! 😉👩🏻‍💻,es,[],[],[],0,0,1,[],[],https://twitter.com/mrentem/status/1516740060346929153,False,,0,,,,,,,,"[{'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}]",,,,
61,1516687246241550337,1516687246241550337,2022-04-20 09:56:32 CEST,2022-04-20,09:56:32,200,1162694149956603904,thebridge_tech,The Bridge,,"¡Qué bonito es nuestro palacio! 😍 Todo un privilegio para alumnos, profes y staff poder disfrutar de este espacio en pleno centro de Madrid.",es,[],[],[],1,0,3,[],[],https://twitter.com/TheBridge_Tech/status/1516687246241550337,False,https://twitter.com/alicesilverpol/status/1516642096660287489,0,,,,,,,,[],,,,
62,1516642121729679362,1516642096660287489,2022-04-20 06:57:14 CEST,2022-04-20,06:57:14,200,67597387,alicesilverpol,Alice Silver 🏳️‍🌈,,"Actualmente acoge las oficinas de The Bridge, una aceleradora de talento digital 📷 @TheBridge_Tech  https://t.co/xgWzxnqdOI",es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],['https://pbs.twimg.com/media/FQwxyUqXMAAtBW0.jpg'],1,0,8,[],[],https://twitter.com/alicesilverpol/status/1516642121729679362,False,,1,https://pbs.twimg.com/media/FQwxyUqXMAAtBW0.jpg,,,,,,,[],,,,
63,1516505700595388430,1515933948001632256,2022-04-19 21:55:08 CEST,2022-04-19,21:55:08,200,16512007,jmnavarro,JM,,@bertinha84 @TheBridge_Tech 👏🏻👏🏻👏🏻  🙌🏻,und,[],[],[],0,0,1,[],[],https://twitter.com/jmnavarro/status/1516505700595388430,False,,0,,,,,,,,"[{'screen_name': 'bertinha84', 'name': 'Berta Otero', 'id': '604485175'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}]",,,,
64,1516440085486575617,1516440085486575617,2022-04-19 17:34:25 CEST,2022-04-19,17:34:25,200,1162694149956603904,thebridge_tech,The Bridge,,"▶Os presentamos a Jesús, alumni recién graduado del #bootcamp de #digitalmarketingops que tras acabar la carrera se lanzó en busca de una especialización en #MarketingDigital ¡Gracias Jesús por compartir tu experiencia y mucha suerte! 🚀 Más info 👉 https://t.co/GtnhQmDsGP  https://t.co/4VV7VDyjjP",es,[],['https://bit.ly/3KWFwDL'],[],0,0,1,"['bootcamp', 'digitalmarketingops', 'marketingdigital']",[],https://twitter.com/TheBridge_Tech/status/1516440085486575617,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1516438231889416203/pu/img/IoizkjBgT3P7Dp-r.jpg,,,,,,,[],,,,
65,1516070347854028804,1515933948001632256,2022-04-18 17:05:12 CEST,2022-04-18,17:05:12,200,604485175,bertinha84,Berta Otero,,@AndreaMaganRey @TheBridge_Tech  https://t.co/fpGUkYnGX4,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FQop8PpXwAU4AZs.jpg'],0,0,1,[],[],https://twitter.com/bertinha84/status/1516070347854028804,False,,1,https://pbs.twimg.com/tweet_video_thumb/FQop8PpXwAU4AZs.jpg,,,,,,,"[{'screen_name': 'AndreaMaganRey', 'name': 'Andrea', 'id': '397537147'}]",,,,
66,1516067228344533003,1515933948001632256,2022-04-18 16:52:49 CEST,2022-04-18,16:52:49,200,397537147,andreamaganrey,Andrea,,@bertinha84 @TheBridge_Tech A por ello @bertinha84  https://t.co/tz445Lv3mV,es,"[{'screen_name': 'bertinha84', 'name': 'berta otero', 'id': '604485175'}]",[],['https://pbs.twimg.com/tweet_video_thumb/FQonG4PX0AMFFPo.jpg'],1,0,1,[],[],https://twitter.com/AndreaMaganRey/status/1516067228344533003,False,,1,https://pbs.twimg.com/tweet_video_thumb/FQonG4PX0AMFFPo.jpg,,,,,,,"[{'screen_name': 'bertinha84', 'name': 'Berta Otero', 'id': '604485175'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}]",,,,
67,1516048336477995008,1515933948001632256,2022-04-18 15:37:44 CEST,2022-04-18,15:37:44,200,604485175,bertinha84,Berta Otero,,@alinnfm @TheBridge_Tech  https://t.co/0IWmJ42wab,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FQoV62hXMAUl9nw.jpg'],0,0,0,[],[],https://twitter.com/bertinha84/status/1516048336477995008,False,,1,https://pbs.twimg.com/tweet_video_thumb/FQoV62hXMAUl9nw.jpg,,,,,,,"[{'screen_name': 'alinnfm', 'name': 'ali', 'id': '3063927221'}]",,,,
68,1516044530348347394,1515933948001632256,2022-04-18 15:22:37 CEST,2022-04-18,15:22:37,200,3063927221,alinnfm,ali,,@bertinha84 @TheBridge_Tech ¡¡Que emoción!! 🤗 Todo lo bueno del mundo para ti en esta etapa 🏆,es,[],[],[],1,0,1,[],[],https://twitter.com/alinnfm/status/1516044530348347394,False,,0,,,,,,,,"[{'screen_name': 'bertinha84', 'name': 'Berta Otero', 'id': '604485175'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}]",,,,
69,1515970019733258247,1515933948001632256,2022-04-18 10:26:32 CEST,2022-04-18,10:26:32,200,1162694149956603904,thebridge_tech,The Bridge,,@bertinha84 Ese nudo es presagio de algo bueno 😆¡Bienvenida a @TheBridge_Tech ! Muchas horas de #UXUI te esperan 🙌 ¡sin miedo!,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],[],0,0,1,['uxui'],[],https://twitter.com/TheBridge_Tech/status/1515970019733258247,False,,0,,,,,,,,"[{'screen_name': 'bertinha84', 'name': 'Berta Otero', 'id': '604485175'}]",,,,
70,1515945939508375556,1515933948001632256,2022-04-18 08:50:51 CEST,2022-04-18,08:50:51,200,604485175,bertinha84,Berta Otero,,"@marcosDLCS @TheBridge_Tech Lo haré, gracias Marcos 🙂",es,[],[],[],0,0,0,[],[],https://twitter.com/bertinha84/status/1515945939508375556,False,,0,,,,,,,,"[{'screen_name': 'marcosDLCS', 'name': 'Marcos de la Calle', 'id': '147003255'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}]",,,,
71,1515944204127645701,1515933948001632256,2022-04-18 08:43:57 CEST,2022-04-18,08:43:57,200,147003255,marcosdlcs,Marcos de la Calle,,@bertinha84 @TheBridge_Tech Mucha suerte en la nueva aventura.  ¡No olvides compartir tu camino y tus experiencias!   Seguro que son de utilidad para la comunidad.  💪,es,[],[],[],1,0,1,[],[],https://twitter.com/marcosDLCS/status/1515944204127645701,False,,0,,,,,,,,"[{'screen_name': 'bertinha84', 'name': 'Bertiña', 'id': '604485175'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}]",,,,
72,1515933948001632256,1515933948001632256,2022-04-18 08:03:12 CEST,2022-04-18,08:03:12,200,604485175,bertinha84,Berta Otero,,Hoy empiezo en un ratito mi camino en el Ux/ui de la mano de @TheBridge_Tech en su bootcamp. Tengo un nudo enorme en el estómago y todas las ganas de aprender. A por todas voy!,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],[],5,1,6,[],[],https://twitter.com/bertinha84/status/1515933948001632256,False,,0,,,,,,,,[],,,,
73,1513867656180477953,1513848279603290113,2022-04-12 15:12:30 CEST,2022-04-12,15:12:30,200,1026530062923968513,codenotchmad,Codenotch,,@manufosela @Adalab_Digital @4GeeksAcademyES @socratech_ @TheBridge_Tech @ITAcademy @nebulova_es Muy orgullosos de nuestros Top Notch Coders🚀 Mucho ánimo a esa 6ª #GeneracionK  de  @kairos_ds con todo lo nuevo👏,es,"[{'screen_name': 'kairos_ds', 'name': 'kairós ds', 'id': '4295874994'}]",[],[],0,0,0,['generacionk'],[],https://twitter.com/CodenotchMAD/status/1513867656180477953,False,,0,,,,,,,,"[{'screen_name': 'manufosela', 'name': 'Mánu Fosela', 'id': '1609031'}, {'screen_name': 'Adalab_Digital', 'name': 'Adalab', 'id': '761153947990097920'}, {'screen_name': '4GeeksAcademyES', 'name': '4Geeks Academy 🇪🇦', 'id': '1190573036346449920'}, {'screen_name': 'socratech_', 'name': 'SocraTech', 'id': '1402895787735011329'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'ITAcademy', 'name': 'ITAcademy', 'id': '37276781'}, {'screen_name': 'nebulova_es', 'name': 'nebulova', 'id': '1137336806008066049'}]",,,,
74,1513848281801056258,1513848279603290113,2022-04-12 13:55:30 CEST,2022-04-12,13:55:30,200,1609031,manufosela,Mánu Fosela,,"De los 21, hay 7 desarrolladoras de @Adalab_Digital, 4 de @4GeeksAcademyES, 2 de @CodenotchMAD, 1 de @socratech_ , 1 de @TheBridge_Tech, 1 de @ITAcademy, 1 de @nebulova_es y de FP-DAW y autodidactas.",es,"[{'screen_name': 'adalab_digital', 'name': 'adalab', 'id': '761153947990097920'}, {'screen_name': '4geeksacademyes', 'name': '4geeks academy 🇪🇦', 'id': '1190573036346449920'}, {'screen_name': 'codenotchmad', 'name': 'codenotch', 'id': '1026530062923968513'}, {'screen_name': 'socratech_', 'name': 'socratech', 'id': '1402895787735011329'}, {'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}, {'screen_name': 'itacademy', 'name': 'itacademy', 'id': '37276781'}, {'screen_name': 'nebulova_es', 'name': 'nebulova', 'id': '1137336806008066049'}]",[],[],3,3,12,[],[],https://twitter.com/manufosela/status/1513848281801056258,False,,0,,,,,,,,[],,,,
75,1513807125205684224,1513807125205684224,2022-04-12 11:11:58 CEST,2022-04-12,11:11:58,200,1162694149956603904,thebridge_tech,The Bridge,,A la vuelta de #SemanaSantaSevilla toca👉 #bootcamps🧑‍💻Especialízate en #datascience o #desarrollowebfullstack con nuestros programas en colaboración con @ENCamaraSevilla ¡Estudia en pleno centro de Sevilla! Y en unos meses sal a comerte el sector tech🚀 https://t.co/1MQSzZSqLv  https://t.co/ggtxFWCV72,es,"[{'screen_name': 'encamarasevilla', 'name': 'escuela de negocios', 'id': '163586106'}]",['https://bit.ly/3uvB2y4'],[],0,1,3,"['semanasantasevilla', 'bootcamps', 'datascience', 'desarrollowebfullstack']",[],https://twitter.com/TheBridge_Tech/status/1513807125205684224,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1513806845248425985/pu/img/Glr0uEE4kb1nOpGD.jpg,,,,,,,[],,,,
76,1513473323589672963,1513473323589672963,2022-04-11 13:05:33 CEST,2022-04-11,13:05:33,200,1162694149956603904,thebridge_tech,The Bridge,,"📅El 25 de abril estrenamos los #BurnMondays🔥, con la colaboración de @burn_es, una oportunidad para que nuestr@s alum@s puedan presentar sus proyectos, hacer un taller... En definitiva, mostrar su talento al🌎 ¡Save the date! ➡ Entradas  https://t.co/yzVCLHZXVd   #bootcamps  https://t.co/yZuTjBCGIf",es,"[{'screen_name': 'burn_es', 'name': 'burn españa 🔥', 'id': '227327854'}]",['https://bit.ly/3LZlWXz'],['https://pbs.twimg.com/media/FQDnOy6XIAMhRQC.jpg'],0,1,0,"['burnmondays', 'bootcamps']",[],https://twitter.com/TheBridge_Tech/status/1513473323589672963,False,,1,https://pbs.twimg.com/media/FQDnOy6XIAMhRQC.jpg,,,,,,,[],,,,
77,1512026991578566657,1512007299187027971,2022-04-07 13:18:21 CEST,2022-04-07,13:18:21,200,1162694149956603904,thebridge_tech,The Bridge,,@burn_es ¿Algún que otro? 😝 Toda energía extra es bienvenida y necesaria 🔋🔥 ¡Gracias @burn_es! Pronto haremos buen uso de ella...  https://t.co/p0uELS5eIf,es,"[{'screen_name': 'burn_es', 'name': 'burn españa 🔥', 'id': '227327854'}]",[],[],0,0,0,[],[],https://twitter.com/TheBridge_Tech/status/1512026991578566657,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1512026904500609032/pu/img/2XIdAqUBBQ8MH6Ss.jpg,,,,,,,"[{'screen_name': 'burn_es', 'name': 'BURN España 🔥', 'id': '227327854'}]",,,,
78,1512007299187027971,1512007299187027971,2022-04-07 12:00:06 CEST,2022-04-07,12:00:06,200,227327854,burn_es,BURN España 🔥,,"Nos han contado que en @TheBridge_Tech se lo curran mucho... Hemos colado algún que otro BURN, ¿os viene bien una ayudita de energía? 🔋🔥",es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],[],1,1,6,[],[],https://twitter.com/burn_es/status/1512007299187027971,False,,0,,,,,,,,[],,,,
79,1511970979324518406,1511970979324518406,2022-04-07 09:35:47 CEST,2022-04-07,09:35:47,200,1162694149956603904,thebridge_tech,The Bridge,,En dos semanas empezamos los bootcamps Part Time (compatibles con trabajo/estudios) en #Sevilla y en @ENCamaraSevilla ya hay quién ha empezado a calentar!!💪 ¿Preparados para lo que viene? 👉 https://t.co/1KbOQQK8iw,es,"[{'screen_name': 'encamarasevilla', 'name': 'escuela de negocios', 'id': '163586106'}]",['https://bit.ly/3xeDdYv'],[],0,0,0,['sevilla'],[],https://twitter.com/TheBridge_Tech/status/1511970979324518406,False,https://twitter.com/ENCamaraSevilla/status/1511733833166729224,0,,,,,,,,[],,,,
80,1511633207061630980,1511246621362827265,2022-04-06 11:13:36 CEST,2022-04-06,11:13:36,200,127000294,beajmnz,Bea Jimenez,,@TheBridge_Tech ¡A vuestra disposición! ¡Muchas gracias!,es,[],[],[],0,0,0,[],[],https://twitter.com/beajmnz/status/1511633207061630980,False,,0,,,,,,,,"[{'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}]",,,,
81,1511613451063410690,1509545618259300366,2022-04-06 09:55:05 CEST,2022-04-06,09:55:05,200,1162694149956603904,thebridge_tech,The Bridge,,"@AndreaMaganRey Hola Andrea ¡Qué gran trabajo! Estamos encantados de pasarte información para que puedas completar ese listado, te mandamos un DM 👏",es,[],[],[],0,0,0,[],[],https://twitter.com/TheBridge_Tech/status/1511613451063410690,False,,0,,,,,,,,"[{'screen_name': 'AndreaMaganRey', 'name': 'Andrea', 'id': '397537147'}]",,,,
82,1511329612260950019,1511246621362827265,2022-04-05 15:07:13 CEST,2022-04-05,15:07:13,200,41110484,raulcotrina,Raúl Cotrina,,@assemblerinstit @TheBridge_Tech @CraftCodeTech @CodeHouseLearn @CodenotchMAD @NeolandStudio @Adalab_Digital @IEuniversity @lemoncoders @codeworks @geeks_academy @penascalf5 Hola. Lo tenemos en formato Json en Git.  https://t.co/x2dnE2VFAB Podéis hacer un PR ;),es,[],['https://github.com/getmanfred/bootcamps'],[],0,0,3,[],[],https://twitter.com/raulcotrina/status/1511329612260950019,False,,0,,,,,,,,"[{'screen_name': 'assemblerinstit', 'name': 'Assembler Institute of Technology', 'id': '1102950803843751936'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'CraftCodeTech', 'name': 'CraftCode', 'id': '3796274608'}, {'screen_name': 'CodeHouseLearn', 'name': 'CodeHouse Academy', 'id': '1141978357640380416'}, {'screen_name': 'CodenotchMAD', 'name': 'Codenotch', 'id': '1026530062923968513'}, {'screen_name': 'NeolandStudio', 'name': 'NEOLAND', 'id': '733328821504577536'}, {'screen_name': 'Adalab_Digital', 'name': 'Adalab', 'id': '761153947990097920'}, {'screen_name': 'IEuniversity', 'name': 'IE University', 'id': '16825188'}, {'screen_name': 'lemoncoders', 'name': 'lemoncode', 'id': '1334432233'}, {'screen_name': 'codeworks', 'name': 'Codeworks', 'id': '742746004047400960'}, {'screen_name': 'geeks_academy', 'name': 'GeeksHubs Academy', 'id': '4360174396'}, {'screen_name': 'penascalf5', 'name': 'Peñascalf5', 'id': '1143467134200307717'}]",,,,
83,1511328611755827200,1511246621362827265,2022-04-05 15:03:14 CEST,2022-04-05,15:03:14,200,1102950803843751936,assemblerinstit,Assembler Institute of Technology,,"@raulcotrina @TheBridge_Tech @CraftCodeTech @CodeHouseLearn @CodenotchMAD @NeolandStudio @Adalab_Digital @IEuniversity @lemoncoders @codeworks @geeks_academy @penascalf5 Muy buenas Raúl, nos parece una idea increíble. ¿Me dices donde te pasamos la información de los cursos que tenemos actualmente?",es,[],[],[],1,0,0,[],[],https://twitter.com/assemblerinstit/status/1511328611755827200,False,,0,,,,,,,,"[{'screen_name': 'raulcotrina', 'name': 'Raúl Cotrina', 'id': '41110484'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'CraftCodeTech', 'name': 'CraftCode', 'id': '3796274608'}, {'screen_name': 'CodeHouseLearn', 'name': 'CodeHouse Academy', 'id': '1141978357640380416'}, {'screen_name': 'CodenotchMAD', 'name': 'Codenotch', 'id': '1026530062923968513'}, {'screen_name': 'NeolandStudio', 'name': 'NEOLAND', 'id': '733328821504577536'}, {'screen_name': 'Adalab_Digital', 'name': 'Adalab', 'id': '761153947990097920'}, {'screen_name': 'IEuniversity', 'name': 'IE University', 'id': '16825188'}, {'screen_name': 'lemoncoders', 'name': 'lemoncode', 'id': '1334432233'}, {'screen_name': 'codeworks', 'name': 'Codeworks', 'id': '742746004047400960'}, {'screen_name': 'geeks_academy', 'name': 'GeeksHubs Academy', 'id': '4360174396'}, {'screen_name': 'penascalf5', 'name': 'Peñascalf5', 'id': '1143467134200307717'}]",,,,
308,1509622664297693189,1509622664297693189,2022-03-31 22:04:25 CEST,2022-03-31,22:04:25,200,1162694149956603904,thebridge_tech,The Bridge,,"Cuando piensas en un hacker... ¿Te imaginas a una mujer? 🤔 ""Son muy pocas las mujeres que deciden apostar por estudios de tecnología, hay que fomentar la inclusión de las mujeres en un mercado laboral con un futuro muy prometedor"", explica @ikerarceseco 👩‍💻 https://t.co/UQgHL1tLCQ",es,"[{'screen_name': 'ikerarceseco', 'name': 'iker arce seco', 'id': '14645579'}]",['https://bit.ly/36IW4jF'],[],0,0,0,[],[],https://twitter.com/TheBridge_Tech/status/1509622664297693189,False,,0,,,,,,,,[],,,,
309,1509126320386715655,1509126320386715655,2022-03-30 13:12:07 CEST,2022-03-30,13:12:07,200,1402182570314539009,thefringelabs,TheFringe/LABS,,Hemos colaborado con @TheBridge_Tech aportando el proyecto final de los alumnos para el Desafío de Tripulaciones y premiando a los 3 grupos con una donación para la ONG de su elección. Increíbles resultados en tiempo récord🤩 #apoyamoseltalentotech  https://t.co/vJ5HdV6gSN  https://t.co/LpSUpFtdfp,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",['https://www.thefringelabs.com/thefringelabs-supports-digital-talent/'],['https://pbs.twimg.com/media/FPF9_Y4WUAENKXm.jpg'],0,1,4,['apoyamoseltalentotech'],[],https://twitter.com/TheFringeLABS/status/1509126320386715655,False,,1,https://pbs.twimg.com/media/FPF9_Y4WUAENKXm.jpg,,,,,,,[],,,,
310,1509108619782111235,1509108619782111235,2022-03-30 12:01:47 CEST,2022-03-30,12:01:47,200,1162694149956603904,thebridge_tech,The Bridge,,¡Llegó el día! Hoy es el #DesafiodeTripulaciones ⚔ en el campus de #Valencia ¡Mucha suerte a toda esa primera promoción valenciana presentando sus súper webapps! No te lo pierdas ▶ Sigue ya el DIRECTO aquí  https://t.co/lLXz2wKxaX  #datascience #fullstackwebdevelopment #bootcamp,es,[],['https://bit.ly/3qNajL8'],[],0,2,1,"['desafiodetripulaciones', 'valencia', 'datascience', 'fullstackwebdevelopment', 'bootcamp']",[],https://twitter.com/TheBridge_Tech/status/1509108619782111235,False,,0,,,,,,,,[],,,,
311,1509101924699803650,1509101924699803650,2022-03-30 11:35:11 CEST,2022-03-30,11:35:11,200,1197839987867373568,vocentoeventos,vocentoEventos,,Seguimos con la 2mesa #ForoVocentoEducación: Formación para el futuro y las nuevas profesionales que vienen. Participan: ▪️ @JuanJoseJuarez @FBertelsmann ▪️ @mortizcotro @FundCreate ▪️ Iker Arce @TheBridge_Tech ▪️ Gabriel Masfurroll @UABBarcelona 🔴DIRECTO  https://t.co/8xxFlqVpCP  https://t.co/3qAkFVQ9bs,es,"[{'screen_name': 'juanjosejuarez', 'name': 'juan josé juárez', 'id': '118771301'}, {'screen_name': 'fbertelsmann', 'name': 'fundaciónbertelsmann', 'id': '466407338'}, {'screen_name': 'mortizcotro', 'name': 'margarita ortiz', 'id': '426224564'}, {'screen_name': 'fundcreate', 'name': 'fundación créate', 'id': '611526634'}, {'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}, {'screen_name': 'uabbarcelona', 'name': 'universitat autònoma de barcelona', 'id': '304338078'}]",['https://live.vocentoeventos.com/ForoEducacion/#vca=rrss&vmc=abc-es&vso=tw&vli=cm-general&_tcode=bDRqdmQx'],['https://pbs.twimg.com/media/FPFoJ7NWQAUkWKh.jpg'],0,2,8,['forovocentoeducación'],[],https://twitter.com/vocentoeventos/status/1509101924699803650,False,,1,https://pbs.twimg.com/media/FPFoJ7NWQAUkWKh.jpg,,,,,,,[],,,,
312,1509074925654532099,1509074925654532099,2022-03-30 09:47:54 CEST,2022-03-30,09:47:54,200,1162694149956603904,thebridge_tech,The Bridge,,"A partir de las 11h nuestro CEO @ikerarceseco participa en el #ForoVocentoEducacion en el debate ""Formación para el futuro y las nuevas profesiones que vienen"" organizado por @Vocento (@vocentoeventos) y @KreabEspana. Síguelo🔴EN DIRECTO ➡  https://t.co/JFh6RBMBd4  https://t.co/RJvjrxULch",es,"[{'screen_name': 'ikerarceseco', 'name': 'iker arce seco', 'id': '14645579'}, {'screen_name': 'vocento', 'name': 'vocento', 'id': '418562069'}, {'screen_name': 'vocentoeventos', 'name': 'vocentoeventos', 'id': '1197839987867373568'}, {'screen_name': 'kreabespana', 'name': 'kreab españa', 'id': '491498207'}]",['http://bit.ly/36rOPw5'],['https://pbs.twimg.com/media/FPFOpj0XsAQZFUu.jpg'],0,0,4,['forovocentoeducacion'],[],https://twitter.com/TheBridge_Tech/status/1509074925654532099,False,https://twitter.com/vocentoeventos/status/1508828414920253443,1,https://pbs.twimg.com/media/FPFOpj0XsAQZFUu.jpg,,,,,,,[],,,,
